2.652616018154189703e+01
2.658574045294002630e+01
7.465228541896202842e+03
2.594882580480006800e+04
1.204468958032655246e+04
4.679346700650762614e+03
8.864545903267824542e+03
2.445151492473470114e+02
1.995539046487519590e+04
4.099016616686493109e+01
4.069514688815543479e+01
9.147736496735480614e+03
7.493574274353490910e+04
3.825651459797642747e+04
2.809664191972798289e+04
1.302654567967562684e+02
1.295875632999478171e+02
7.593404231729036837e+04
1.720671020972635597e+04
2.177322146325099457e+05
7.776859621570461604e+04
1.402579757072453503e+02
5.758034823857107403e+04
8.464536824234784581e+04
1.395453873293003539e+02
2.671563465243315022e+03
1.243037259759250446e+05
2.231328473729246252e+04
7.514911899515186087e+04
1.530773824999386648e+02
1.515405728138202335e+02
7.193124225131845742e+04
2.153888939228572999e+05
